report_period,article_sku,quantity,unit_price,amount,freight
2025-11,ART-0022,27,13.39,361.53,11.35
2025-11,ART-0023,12,15.54,186.48,5.22
2025-11,ART-0025,6,25.74,154.44,5.03
2025-11,ART-0026,15,15.9,238.5,7.34
2025-11,ART-0027,12,13.17,158.04,4.68
2025-11,ART-0028,43,27.43,1179.49,37.11
2025-11,ART-0029,15,42.41,636.15,17.64
2025-11,ART-0030,4,44.85,179.4,6.09
2025-11,ART-0031,30,16.79,503.7,16.74
2025-11,ART-0032,9,34.75,312.75,10.24
2025-11,ART-0033,16,20.52,328.32,11.81
2025-11,ART-0034,3,10.04,30.12,0.87
2025-11,ART-0035,8,19.18,153.44,4.38
2025-11,ART-0036,9,28.37,255.33,6.77
2025-11,ART-0037,25,23.24,581.0,18.01
2025-11,ART-0038,8,41.31,330.48,11.8
2025-11,ART-0040,12,13.79,165.48,5.28
2025-11,ART-0041,20,16.4,328.0,11.08
2025-11,ART-0042,4,31.52,126.08,3.52
2025-11,ART-0043,4,16.68,66.72,2.31
2025-11,ART-0044,44,11.65,512.6,15.48
2025-11,ART-0045,6,14.29,85.74,2.56
2025-11,ART-0047,12,24.19,290.28,8.35
2025-11,ART-0048,16,14.59,233.44,6.93
2025-11,ART-0049,6,43.37,260.22,9.02
2025-11,ART-0050,11,32.87,361.57,11.41
2025-11,ART-0051,12,7.23,86.76,3.03
2025-11,ART-0052,4,21.18,84.72,2.78
2025-11,ART-0053,18,15.24,274.32,8.31
2025-11,ART-0054,11,15.9,174.9,5.13
2025-11,ART-0056,36,28.99,1043.64,32.71
2025-11,ART-0057,22,23.98,527.56,16.06
2025-11,ART-0058,11,40.33,443.63,12.73
2025-11,ART-0059,11,10.38,114.18,3.83
2025-11,ART-0060,20,10.2,204.0,4.34
2025-11,ART-0061,13,19.1,248.3,7.6
2025-11,ART-0062,8,20.58,164.64,4.92
2025-11,ART-0063,18,15.74,283.32,6.65
2025-11,ART-0065,15,32.86,492.9,11.69
2025-11,ART-0066,3,37.4,112.2,3.7
2025-11,ART-0067,16,13.94,223.04,7.07
2025-11,ART-0068,13,73.21,951.73,31.5
2025-11,ART-0070,5,44.09,220.45,7.07
2025-11,ART-0072,14,23.48,328.72,10.95
2025-11,ART-0075,4,41.54,166.16,3.0
2025-11,ART-0076,13,13.26,172.38,4.93
2025-11,ART-0077,7,14.43,101.01,3.42
2025-11,ART-0078,17,19.62,333.54,10.64
2025-11,ART-0079,8,13.88,111.04,2.54
2025-11,ART-0080,12,37.02,444.24,14.88
2025-11,ART-0081,7,14.2,99.4,3.54
2025-11,ART-0082,11,50.68,557.48,14.77
2025-11,ART-0083,21,18.21,382.41,11.89
2025-11,ART-0084,16,15.7,251.2,6.77
2025-11,ART-0085,25,50.03,1250.75,45.72
2025-11,ART-0086,17,24.83,422.11,13.92
2025-11,ART-0087,3,28.05,84.15,2.87
2025-11,ART-0088,35,21.49,752.15,28.85
2025-11,ART-0089,12,38.71,464.52,16.19
2025-11,ART-0090,9,22.52,202.68,6.13
2025-11,ART-0091,24,20.11,482.64,20.33
2025-11,ART-0092,37,30.56,1130.72,38.94
2025-11,ART-0093,7,13.7,95.9,3.03
2025-11,ART-0094,13,11.2,145.6,3.89
2025-11,ART-0096,12,14.34,172.08,4.73
2025-11,ART-0097,34,30.91,1050.94,24.54
2025-11,ART-0098,4,24.01,96.04,2.68
2025-11,ART-0099,4,24.3,97.2,3.13
2025-11,ART-0100,11,9.68,106.48,2.49
2025-11,ART-0102,9,22.52,202.68,6.04
2025-11,ART-0104,8,21.47,171.76,4.48
2025-11,ART-0105,9,7.13,64.17,2.0
2025-11,ART-0106,30,35.62,1068.6,35.23
2025-11,ART-0107,24,32.8,787.2,22.81
2025-11,ART-0108,6,19.13,114.78,2.77
2025-11,ART-0110,25,11.65,291.25,8.09
2025-11,ART-0111,8,27.77,222.16,5.27
2025-11,ART-0112,6,17.86,107.16,4.19
2025-11,ART-0113,26,16.77,436.02,12.82
2025-11,ART-0115,7,18.94,132.58,4.48
2025-11,ART-0116,11,13.2,145.2,5.06
2025-11,ART-0118,8,15.36,122.88,3.61
2025-11,ART-0119,5,34.34,171.7,5.5
2025-11,ART-0120,25,10.67,266.75,10.19
2025-11,ART-0121,19,11.42,216.98,8.51
2025-11,ART-0122,12,23.33,279.96,10.05
2025-11,ART-0123,12,18.17,218.04,5.74
2025-11,ART-0124,20,11.54,230.8,5.71
2025-11,ART-0125,23,14.65,336.95,8.51
2025-11,ART-0126,11,17.56,193.16,5.15
2025-11,ART-0127,9,18.81,169.29,5.3
2025-11,ART-0128,7,9.72,68.04,2.15
2025-11,ART-0129,14,36.59,512.26,18.16
2025-11,ART-0130,6,49.36,296.16,8.84
2025-11,ART-0131,5,33.94,169.7,5.77
2025-11,ART-0133,6,13.03,78.18,2.4
2025-11,ART-0134,9,17.37,156.33,4.89
2025-11,ART-0135,12,13.13,157.56,4.06
2025-11,ART-0136,11,24.08,264.88,8.46
2025-11,ART-0137,7,21.25,148.75,5.12
2025-11,ART-0138,11,16.15,177.65,4.54
2025-11,ART-0139,14,16.18,226.52,6.87
2025-11,ART-0140,5,19.22,96.1,2.87
2025-11,ART-0141,4,18.51,74.04,1.94
2025-11,ART-0143,10,18.89,188.9,5.19
2025-11,ART-0144,9,19.03,171.27,5.67
2025-11,ART-0145,16,24.31,388.96,11.91
2025-11,ART-0146,5,11.58,57.9,1.51
2025-11,ART-0147,8,26.12,208.96,7.07
2025-11,ART-0149,4,16.76,67.04,1.79
2025-12,ART-0000,8,23.86,190.88,5.85
2025-12,ART-0002,11,28.69,315.59,9.27
2025-12,ART-0004,6,21.82,130.92,3.83
2025-12,ART-0005,5,22.93,114.65,3.86
2025-12,ART-0006,18,26.94,484.92,12.27
2025-12,ART-0007,8,21.5,172.0,4.85
2025-12,ART-0008,7,10.43,73.01,2.12
2025-12,ART-0010,14,36.61,512.54,9.59
2025-12,ART-0011,17,26.06,443.02,13.15
2025-12,ART-0012,23,15.59,358.57,12.93
2025-12,ART-0013,3,26.13,78.39,2.57
2025-12,ART-0015,20,28.95,579.0,20.28
2025-12,ART-0016,7,42.72,299.04,8.56
2025-12,ART-0017,8,24.0,192.0,4.1
2025-12,ART-0018,20,8.42,168.4,4.95
2025-12,ART-0019,11,15.25,167.75,5.18
2025-12,ART-0020,15,29.29,439.35,16.6
2025-12,ART-0021,10,37.21,372.1,11.72
2025-12,ART-0023,10,16.01,160.1,3.53
2025-12,ART-0024,11,30.83,339.13,10.57
2025-12,ART-0025,7,25.95,181.65,5.09
2025-12,ART-0026,14,16.03,224.42,7.58
2025-12,ART-0027,13,12.94,168.22,6.45
2025-12,ART-0028,45,27.62,1242.9,46.78
2025-12,ART-0029,17,41.95,713.15,22.31
2025-12,ART-0031,20,16.7,334.0,8.33
2025-12,ART-0032,11,34.94,384.34,11.41
2025-12,ART-0033,18,21.13,380.34,10.38
2025-12,ART-0034,4,10.0,40.0,1.66
2025-12,ART-0035,5,19.73,98.65,2.84
2025-12,ART-0036,20,28.02,560.4,16.46
2025-12,ART-0037,21,23.54,494.34,15.6
2025-12,ART-0038,10,40.25,402.5,14.34
2025-12,ART-0039,7,37.21,260.47,8.89
2025-12,ART-0040,8,13.65,109.2,3.43
2025-12,ART-0041,39,16.71,651.69,19.07
2025-12,ART-0042,2,31.23,62.46,1.86
2025-12,ART-0043,3,16.63,49.89,1.66
2025-12,ART-0045,5,14.24,71.2,1.78
2025-12,ART-0046,14,23.76,332.64,7.52
2025-12,ART-0048,13,14.48,188.24,6.68
2025-12,ART-0049,11,42.0,462.0,15.29
2025-12,ART-0050,9,32.97,296.73,8.68
2025-12,ART-0051,15,7.03,105.45,3.3
2025-12,ART-0052,4,21.02,84.08,2.66
2025-12,ART-0053,17,15.14,257.38,8.78
2025-12,ART-0054,13,15.96,207.48,6.22
2025-12,ART-0055,9,15.42,138.78,4.91
2025-12,ART-0056,14,28.08,393.12,9.29
2025-12,ART-0057,38,23.96,910.48,23.8
2025-12,ART-0058,14,39.89,558.46,15.63
2025-12,ART-0060,24,10.33,247.92,7.68
2025-12,ART-0061,15,19.38,290.7,9.14
2025-12,ART-0062,5,20.28,101.4,2.91
2025-12,ART-0063,11,15.47,170.17,6.73
2025-12,ART-0064,13,12.75,165.75,5.32
2025-12,ART-0065,10,33.06,330.6,10.03
2025-12,ART-0066,4,37.77,151.08,4.61
2025-12,ART-0067,11,14.0,154.0,5.66
2025-12,ART-0068,21,72.31,1518.51,46.98
2025-12,ART-0069,8,15.19,121.52,4.35
2025-12,ART-0070,4,43.43,173.72,5.03
2025-12,ART-0071,14,7.42,103.88,2.82
2025-12,ART-0072,20,23.15,463.0,11.76
2025-12,ART-0074,8,22.32,178.56,5.78
2025-12,ART-0076,15,13.12,196.8,6.46
2025-12,ART-0077,3,14.56,43.68,1.4
2025-12,ART-0078,20,20.07,401.4,12.81
2025-12,ART-0079,6,13.58,81.48,2.66
2025-12,ART-0080,9,37.06,333.54,8.91
2025-12,ART-0081,5,14.35,71.75,2.21
2025-12,ART-0082,13,49.81,647.53,24.34
2025-12,ART-0084,20,15.56,311.2,11.3
2025-12,ART-0085,31,50.66,1570.46,36.73
2025-12,ART-0086,18,24.85,447.3,15.38
2025-12,ART-0087,3,27.62,82.86,2.76
2025-12,ART-0088,17,21.34,362.78,11.27
2025-12,ART-0090,9,22.68,204.12,6.7
2025-12,ART-0092,12,30.7,368.4,11.53
2025-12,ART-0093,4,13.85,55.4,2.05
2025-12,ART-0094,8,11.22,89.76,2.92
2025-12,ART-0096,23,14.64,336.72,9.11
2025-12,ART-0097,19,31.18,592.42,17.48
2025-12,ART-0098,5,23.72,118.6,3.18
2025-12,ART-0099,3,24.1,72.3,2.25
2025-12,ART-0100,15,9.71,145.65,4.34
2025-12,ART-0101,24,22.93,550.32,12.74
2025-12,ART-0102,24,21.98,527.52,14.6
2025-12,ART-0103,15,13.96,209.4,5.93
2025-12,ART-0104,8,21.6,172.8,5.28
2025-12,ART-0106,28,35.23,986.44,31.15
2025-12,ART-0107,21,32.87,690.27,18.85
2025-12,ART-0108,8,19.02,152.16,4.39
2025-12,ART-0109,7,20.07,140.49,3.42
2025-12,ART-0110,29,11.4,330.6,9.99
2025-12,ART-0112,8,18.04,144.32,4.4
2025-12,ART-0113,23,17.06,392.38,13.4
2025-12,ART-0115,12,18.9,226.8,7.71
2025-12,ART-0118,10,15.24,152.4,5.33
2025-12,ART-0119,4,34.35,137.4,4.36
2025-12,ART-0120,17,10.56,179.52,7.12
2025-12,ART-0121,13,11.66,151.58,4.11
2025-12,ART-0122,12,22.66,271.92,8.26
2025-12,ART-0123,8,17.71,141.68,5.18
2025-12,ART-0124,13,11.5,149.5,5.14
2025-12,ART-0125,38,14.43,548.34,15.25
2025-12,ART-0127,12,18.83,225.96,7.91
2025-12,ART-0128,11,9.62,105.82,2.64
2025-12,ART-0129,12,36.28,435.36,13.64
2025-12,ART-0130,12,49.99,599.88,14.86
2025-12,ART-0132,5,31.02,155.1,5.04
2025-12,ART-0133,6,13.0,78.0,2.8
2025-12,ART-0134,7,17.47,122.29,2.99
2025-12,ART-0135,13,13.07,169.91,5.66
2025-12,ART-0136,16,23.96,383.36,13.74
2025-12,ART-0137,6,21.12,126.72,4.14
2025-12,ART-0138,12,16.0,192.0,6.31
2025-12,ART-0139,16,16.07,257.12,7.68
2025-12,ART-0140,3,19.12,57.36,1.84
2025-12,ART-0142,3,23.56,70.68,2.33
2025-12,ART-0143,7,19.07,133.49,3.29
2025-12,ART-0146,5,11.75,58.75,2.32
2025-12,ART-0147,14,26.37,369.18,9.19
2025-12,ART-0148,43,28.47,1224.21,40.79
2025-12,ART-0149,6,16.55,99.3,3.09
